Nikki Cal 04,,,,,,,,,,,,,,,,,,,,,,,,
Date:,6/8/2010,,,,,,,,,,,,,,,,,,,,,,,
Time:,15:14:51,,,,,,,,,,,,,,,,,,,,,,,
Type:,setup,,,,,,,,,,,,,,,,,,,,,,,
Description:,FastWalk,,,,,,,,,,,,,,,,,,,,,,,
Notes:,clean,,,,,,,,,,,,,,,,,,,,,,,

FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
960,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,0,900,0,600,900,0,600,0,0,0,0,0,,,,,,,,,,,,
2,599.998535,-1382.600616,0,-0.000854,-1382.59903,0,0.001373,-482.599457,0,600.000732,-482.601044,0,,,,,,,,,,,,

,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
679,362.811917,97.495734,0,300,450,0,-21.467007,-29.647657,267.671295,-94355.27344,-16812.94727,-4602.76123,,,,299.999947,-932.600037,0,0,0,0,0,0,0
680,363.110951,98.430078,0,300,450,0,-20.898693,-28.509075,268.029053,-94230.95313,-16915.56836,-4356.686035,,,,299.999947,-932.600037,0,0,0,0,0,0,0
681,363.43732,94.921929,0,300,450,0,-20.622669,-27.412462,265.359711,-94223.41406,-16833.70898,-4011.469482,,,,299.999947,-932.600037,0,0,0,0,0,0,0
682,362.921803,97.200359,0,300,450,0,-19.542826,-26.053953,266.672363,-94081.91406,-16779.50586,-3756.568848,,,,299.999947,-932.600037,0,0,0,0,0,0,0
683,363.877602,97.46968,0,300,450,0,-19.361567,-25.357056,265.639496,-93645.97656,-16968.41406,-3631.755371,,,,299.999947,-932.600037,0,0,0,0,0,0,0
684,362.620042,100.461169,0,300,450,0,-18.486277,-24.753389,267.119263,-93368.55469,-16727.01953,-3507.279785,,,,299.999947,-932.600037,0,0,0,0,0,0,0
685,361.77567,99.338941,0,300,450,0,-18.21423,-23.969875,265.48288,-93094.50781,-16400.38281,-3327.550537,,,,299.999947,-932.600037,0,0,0,0,0,0,0
686,360.575113,100.195173,0,300,450,0,-17.628883,-23.233295,265.57785,-92900.41406,-16087.4082,-3172.895508,,,,299.999947,-932.600037,0,0,0,0,0,0,0
687,361.113386,100.816095,0,300,450,0,-17.950375,-22.932127,264.888824,-92494.91406,-16188.25293,-3027.186035,,,,299.999947,-932.600037,0,0,0,0,0,0,0
688,361.943862,99.732809,0,300,450,0,-17.222507,-22.24411,263.944397,-92451.0625,-16349.73535,-2926.980225,,,,299.999947,-932.600037,0,0,0,0,0,0,0
689,360.036518,101.912843,0,300,450,0,-16.921618,-21.704239,264.469391,-92058.39844,-15877.82129,-2805.821777,,,,299.999947,-932.600037,0,0,0,0,0,0,0
690,359.929731,100.501502,0,300,450,0,-16.492432,-21.234011,263.786407,-92192.95313,-15808.64844,-2587.184326,,,,299.999947,-932.600037,0,0,0,0,0,0,0
691,360.216846,98.247466,0,300,450,0,-16.796947,-20.559034,261.368408,-91937,-15738.78125,-2406.763672,,,,299.999947,-932.600037,0,0,0,0,0,0,0
692,359.788381,101.878316,0,300,450,0,-16.252661,-19.864765,263.019135,-91562.66406,-15725.48828,-2301.979492,,,,299.999947,-932.600037,0,0,0,0,0,0,0
693,360.165765,98.123685,0,300,450,0,-16.193455,-19.375116,259.993988,-91485.72656,-15642.73731,-2219.070068,,,,299.999947,-932.600037,0,0,0,0,0,0,0
694,361.156338,100.940875,0,300,450,0,-15.471535,-18.743965,261.215485,-91179.64844,-15974.98242,-2027.427856,,,,299.999947,-932.600037,0,0,0,0,0,0,0
695,359.219767,101.482667,0,300,450,0,-15.287164,-17.928043,261.997528,-91310.67969,-15515.43262,-1983.439453,,,,299.999947,-932.600037,0,0,0,0,0,0,0
696,358.972343,100.62233,0,300,450,0,-15.188293,-17.51791,260.707153,-91085.25781,-15374.51172,-1764.513062,,,,299.999947,-932.600037,0,0,0,0,0,0,0
697,358.535926,101.901229,0,300,450,0,-15.357741,-16.955887,260.449493,-90662.14844,-15245.65234,-1696.835815,,,,299.999947,-932.600037,0,0,0,0,0,0,0
698,359.823227,100.863793,0,300,450,0,-14.627995,-16.030056,260.630127,-90995.41406,-15591.73535,-1601.673218,,,,299.999947,-932.600037,0,0,0,0,0,0,0
699,359.274265,102.30891,0,300,450,0,-14.726475,-15.84156,260.633881,-90620.07813,-15448.88184,-1470.401123,,,,299.999947,-932.600037,0,0,0,0,0,0,0
700,358.685351,102.926857,0,300,450,0,-14.610044,-15.20332,261.761017,-90850.21875,-15361.53711,-1441.499146,,,,299.999947,-932.600037,0,0,0,0,0,0,0
701,358.923682,101.655951,0,300,450,0,-13.935396,-14.946116,260.302795,-90674.92969,-15337.99902,-1135.904297,,,,299.999947,-932.600037,0,0,0,0,0,0,0
702,358.447351,101.080535,0,300,450,0,-14.237064,-14.329037,260.909912,-91036.54688,-15249.49316,-1066.947998,,,,299.999947,-932.600037,0,0,0,0,0,0,0
703,357.202675,102.510324,0,300,450,0,-14.180992,-14.253271,261.087006,-90725.03906,-14934.875,-945.135742,,,,299.999947,-932.600037,0,0,0,0,0,0,0
704,359.510775,104.765604,0,300,450,0,-13.694221,-12.653696,261.351715,-90227.60156,-15553.24316,-920.35498,,,,299.999947,-932.600037,0,0,0,0,0,0,0
705,357.926033,102.363738,0,300,450,0,-13.204183,-12.349959,261.09845,-90767.28906,-15124.39746,-802.592224,,,,299.999947,-932.600037,0,0,0,0,0,0,0
706,358.100695,104.588072,0,300,450,0,-13.186915,-11.584534,261.797424,-90427.95313,-15210.61231,-614.098877,,,,299.999947,-932.600037,0,0,0,0,0,0,0
707,356.764972,104.272277,0,300,450,0,-13.290342,-11.539207,261.885773,-90541.17188,-14865.93848,-539.904907,,,,299.999947,-932.600037,0,0,0,0,0,0,0
708,357.473184,101.610179,0,300,450,0,-13.354069,-10.585427,260.420074,-90727.70313,-14967.1709,-394.047424,,,,299.999947,-932.600037,0,0,0,0,0,0,0
709,356.824585,102.254891,0,300,450,0,-12.953794,-10.102949,261.374542,-90891.71875,-14852.5,-389.903412,,,,299.999947,-932.600037,0,0,0,0,0,0,0
710,356.900743,102.271199,0,300,450,0,-12.373074,-9.990721,261.813812,-91040.20313,-14897.40039,-269.125214,,,,299.999947,-932.600037,0,0,0,0,0,0,0
711,356.282272,104.163586,0,300,450,0,-12.686189,-8.767112,263.11618,-90995.15625,-14808.77637,-123.488899,,,,299.999947,-932.600037,0,0,0,0,0,0,0
712,356.47973,104.15955,0,300,450,0,-12.099628,-8.964372,264.249359,-91388.11719,-14924.73242,65.886436,,,,299.999947,-932.600037,0,0,0,0,0,0,0
713,356.322211,102.967507,0,300,450,0,-12.184105,-7.921017,263.214996,-91344.15625,-14824.85059,167.840897,,,,299.999947,-932.600037,0,0,0,0,0,0,0
714,355.97895,104.913708,0,300,450,0,-12.062753,-7.393089,265.553711,-91638.94531,-14865.41797,206.182632,,,,299.999947,-932.600037,0,0,0,0,0,0,0
715,355.851878,105.418162,0,300,450,0,-11.900679,-6.63796,265.904358,-91625.8125,-14851.25781,297.811554,,,,299.999947,-932.600037,0,0,0,0,0,0,0
716,355.341298,107.073403,0,300,450,0,-11.650067,-5.933901,267.810547,-91839.35938,-14820.9834,311.51358,,,,299.999947,-932.600037,0,0,0,0,0,0,0
717,354.541928,103.903865,0,300,450,0,-11.401417,-5.864974,266.260468,-92151.71875,-14522.35938,517.149536,,,,299.999947,-932.600037,0,0,0,0,0,0,0
718,355.568123,105.142037,0,300,450,0,-11.28431,-4.50018,268.51297,-92598.83594,-14920.76172,529.913574,,,,299.999947,-932.600037,0,0,0,0,0,0,0
719,354.94809,104.579129,0,300,450,0,-11.519607,-4.444563,267.131866,-92272.92188,-14678.38574,676.702148,,,,299.999947,-932.600037,0,0,0,0,0,0,0
720,355.778212,106.311974,0,300,450,0,-10.874454,-3.745184,269.818054,-92733.23438,-15049.96875,669.595093,,,,299.999947,-932.600037,0,0,0,0,0,0,0
721,355.467614,107.545873,0,300,450,0,-11.125995,-3.364826,271.032013,-92816.03125,-15033.49902,776.899109,,,,299.999947,-932.600037,0,0,0,0,0,0,0
722,353.867407,106.094617,0,300,450,0,-10.542926,-2.880779,271.126831,-93241.97656,-14604.89941,937.951721,,,,299.999947,-932.600037,0,0,0,0,0,0,0
723,354.776197,105.330663,0,300,450,0,-10.718121,-2.023915,271.819763,-93687.9375,-14889.25293,952.172607,,,,299.999947,-932.600037,0,0,0,0,0,0,0
724,353.840369,104.917218,0,300,450,0,-10.884641,-1.65053,272.774109,-94129.64844,-14686.25879,1045.789063,,,,299.999947,-932.600037,0,0,0,0,0,0,0
725,355.199805,105.25542,0,300,450,0,-10.950577,-0.946998,273.812408,-94395.34375,-15114.3916,1025.141357,,,,299.999947,-932.600037,0,0,0,0,0,0,0
726,354.438693,107.567842,0,300,450,0,-10.162507,-0.549095,276.329712,-94624.17969,-15043.02832,1145.361328,,,,299.999947,-932.600037,0,0,0,0,0,0,0
727,354.461252,106.593265,0,300,450,0,-10.768609,0.26944,276.937683,-95102.26563,-15082.37305,1282.818359,,,,299.999947,-932.600037,0,0,0,0,0,0,0
728,353.390631,106.685633,0,300,450,0,-10.972504,0.382225,278.153412,-95494.0625,-14850.78613,1454.613647,,,,299.999947,-932.600037,0,0,0,0,0,0,0
729,353.960674,106.740902,0,300,450,0,-10.439922,1.209171,280.493225,-96281.85156,-15135.60352,1448.412598,,,,299.999947,-932.600037,0,0,0,0,0,0,0
730,354.178721,106.652719,0,300,450,0,-10.593275,1.76109,280.666382,-96366.03906,-15206.14551,1453.057617,,,,299.999947,-932.600037,0,0,0,0,0,0,0
731,354.468084,107.546573,0,300,450,0,-10.270907,2.046756,282.835358,-96857.9375,-15405.5,1578.95813,,,,299.999947,-932.600037,0,0,0,0,0,0,0
732,353.456817,108.233702,0,300,450,0,-10.158115,2.608052,285.170471,-97461.65625,-15244.30566,1496.447266,,,,299.999947,-932.600037,0,0,0,0,0,0,0
733,353.309334,109.017375,0,300,450,0,-10.122437,2.922296,286.213745,-97593.91406,-15257.86426,1642.326416,,,,299.999947,-932.600037,0,0,0,0,0,0,0
734,353.1739,108.221873,0,300,450,0,-10.296067,3.594911,287.943817,-98412.89844,-15311.0957,1623.562012,,,,299.999947,-932.600037,0,0,0,0,0,0,0
735,353.257438,107.019481,0,300,450,0,-10.156382,3.661586,288.0354,-98790.53125,-15340.02734,1765.132324,,,,299.999947,-932.600037,0,0,0,0,0,0,0
736,354.068229,107.370332,0,300,450,0,-10.116358,4.382288,289.244965,-99103.90625,-15638.96289,1666.662109,,,,299.999947,-932.600037,0,0,0,0,0,0,0
737,354.211949,108.263262,0,300,450,0,-10.341295,4.20296,292.103302,-99822.42969,-15835.48926,1803.927124,,,,299.999947,-932.600037,0,0,0,0,0,0,0
738,352.364812,110.26974,0,300,450,0,-10.086013,5.166759,295.220703,-100295.4063,-15459.17676,1798.930786,,,,299.999947,-932.600037,0,0,0,0,0,0,0
739,352.311862,108.255316,0,300,450,0,-10.583501,5.51351,296.260986,-101245.6172,-15497.96387,1927.563965,,,,299.999947,-932.600037,0,0,0,0,0,0,0
740,353.774306,109.214151,0,300,450,0,-9.826424,5.889129,297.825531,-101494.7266,-16015.36133,2022.358887,,,,299.999947,-932.600037,0,0,0,0,0,0,0
741,352.860818,110.026541,0,300,450,0,-10.512752,6.45859,300.941162,-102312.0078,-15907.99609,2126.526367,,,,299.999947,-932.600037,0,0,0,0,0,0,0
742,352.872047,109.282018,0,300,450,0,-9.610165,6.625554,301.724609,-102803,-15952.79785,2130.264893,,,,299.999947,-932.600037,0,0,0,0,0,0,0
743,353.186883,109.193207,0,300,450,0,-9.96518,7.227444,304.142609,-103653.8672,-16176.39746,1999.354004,,,,299.999947,-932.600037,0,0,0,0,0,0,0
744,352.843206,108.973745,0,300,450,0,-10.403371,7.93309,306.831329,-104637.5391,-16213.95117,2249.18457,,,,299.999947,-932.600037,0,0,0,0,0,0,0
745,352.382491,110.031098,0,300,450,0,-9.531835,8.69873,309.521118,-105227.5547,-16213.48731,2320.650635,,,,299.999947,-932.600037,0,0,0,0,0,0,0
746,353.043639,109.932046,0,300,450,0,-10.033565,8.674071,310.73114,-105669.7031,-16482.31055,2355.599121,,,,299.999947,-932.600037,0,0,0,0,0,0,0
747,352.189871,109.329453,0,300,450,0,-10.069837,9.016203,312.722656,-106535.3984,-16320.95508,2390.984131,,,,299.999947,-932.600037,0,0,0,0,0,0,0
748,352.020168,110.301457,0,300,450,0,-9.125491,9.783318,315.934784,-107322.5859,-16434.98047,2554.887695,,,,299.999947,-932.600037,0,0,0,0,0,0,0
749,352.781307,110.484681,0,300,450,0,-9.339838,10.457328,318.616882,-108175.3125,-16817.01563,2549.962402,,,,299.999947,-932.600037,0,0,0,0,0,0,0
750,352.758076,110.269745,0,300,450,0,-9.366957,10.586273,320.872009,-109009.9297,-16928.58984,2726.101074,,,,299.999947,-932.600037,0,0,0,0,0,0,0
751,351.496594,110.772772,0,300,450,0,-9.35849,11.521681,323.900818,-109875.9766,-16679.78906,2692.721436,,,,299.999947,-932.600037,0,0,0,0,0,0,0
752,352.374861,110.46776,0,300,450,0,-9.154049,12.288505,325.548706,-110534.2813,-17050.56836,2755.07251,,,,299.999947,-932.600037,0,0,0,0,0,0,0
753,352.114947,109.864927,0,300,450,0,-9.211392,12.680965,326.849609,-111173.0156,-17033.75,2843.460938,,,,299.999947,-932.600037,0,0,0,0,0,0,0
754,352.021216,110.111657,0,300,450,0,-9.063181,13.503896,331.180084,-112564.25,-17228.39063,2916.79248,,,,299.999947,-932.600037,0,0,0,0,0,0,0
755,351.642652,111.611808,0,300,450,0,-8.77821,13.877625,334.388123,-113152.9922,-17268.68945,3067.39624,,,,299.999947,-932.600037,0,0,0,0,0,0,0
756,351.446476,109.610216,0,300,450,0,-8.690178,14.877123,335.601105,-114235.1875,-17265.49414,3063.183105,,,,299.999947,-932.600037,0,0,0,0,0,0,0
757,350.942253,111.624795,0,300,450,0,-8.69275,15.003936,339.670532,-114936.0859,-17303.58203,3141.450928,,,,299.999947,-932.600037,0,0,0,0,0,0,0
758,350.789647,111.267405,0,300,450,0,-8.407666,15.739937,341.48761,-115672.9844,-17344.03516,3063.224854,,,,299.999947,-932.600037,0,0,0,0,0,0,0
759,350.985989,112.307134,0,300,450,0,-8.432716,16.177763,344.866882,-116459.0859,-17583.37891,3199.55957,,,,299.999947,-932.600037,0,0,0,0,0,0,0
760,350.863707,111.582564,0,300,450,0,-7.756384,16.937477,347.904236,-117736.8594,-17695.69922,3350.191406,,,,299.999947,-932.600037,0,0,0,0,0,0,0
761,350.299276,110.250765,0,300,450,0,-7.901821,17.941257,349.724182,-118818.5234,-17590.87305,3424.475586,,,,299.999947,-932.600037,0,0,0,0,0,0,0
762,350.441996,111.902052,0,300,450,0,-7.867489,17.870033,352.926758,-119323.8125,-17802.33008,3453.537354,,,,299.999947,-932.600037,0,0,0,0,0,0,0
763,351.246332,109.970469,0,300,450,0,-8.198088,18.801519,354.82959,-120652.5391,-18183.71484,3439.804199,,,,299.999947,-932.600037,0,0,0,0,0,0,0
764,350.65109,112.838364,0,300,450,0,-7.954566,19.324627,360.025299,-121386.7188,-18235.67383,3507.398926,,,,299.999947,-932.600037,0,0,0,0,0,0,0
765,350.961263,111.798344,0,300,450,0,-7.380544,19.97044,362.018921,-122435.3984,-18448.94141,3501.936523,,,,299.999947,-932.600037,0,0,0,0,0,0,0
766,350.456653,113.057003,0,300,450,0,-7.550971,20.719055,366.092316,-123352.2422,-18471.79297,3711.958496,,,,299.999947,-932.600037,0,0,0,0,0,0,0
767,350.142346,112.250438,0,300,450,0,-7.763586,21.173752,367.737732,-124203.2578,-18439.23242,3771.669189,,,,299.999947,-932.600037,0,0,0,0,0,0,0
768,350.152187,113.809705,0,300,450,0,-7.526403,22.089411,372.413849,-125201.9219,-18677.36914,3809.831543,,,,299.999947,-932.600037,0,0,0,0,0,0,0
769,350.610784,112.078057,0,300,450,0,-7.457531,22.274485,373.800568,-126315.4141,-18918.33984,3864.264404,,,,299.999947,-932.600037,0,0,0,0,0,0,0
770,350.086583,111.227838,0,300,450,0,-6.779677,23.250977,377.357208,-127838.1172,-18900.5332,4010.463135,,,,299.999947,-932.600037,0,0,0,0,0,0,0
771,349.031971,112.533404,0,300,450,0,-6.668822,24.085735,380.997223,-128573.8359,-18681.04492,4147.143066,,,,299.999947,-932.600037,0,0,0,0,0,0,0
772,349.160632,113.081489,0,300,450,0,-6.548215,24.516096,384.287262,-129473.4922,-18891.80469,4171.421387,,,,299.999947,-932.600037,0,0,0,0,0,0,0
773,349.952611,111.604559,0,300,450,0,-6.432086,25.215155,385.330597,-130394.1172,-19248.26953,4288.168457,,,,299.999947,-932.600037,0,0,0,0,0,0,0
774,349.699299,113.098927,0,300,450,0,-6.0918,26.218451,389.226044,-131130.6719,-19344.26172,4243.253906,,,,299.999947,-932.600037,0,0,0,0,0,0,0
775,349.666328,113.056337,0,300,450,0,-5.805308,26.585079,392.868347,-132374.5,-19512.32813,4448.208984,,,,299.999947,-932.600037,0,0,0,0,0,0,0
776,349.086776,113.460628,0,300,450,0,-5.856125,28.008354,396.505798,-133439.8125,-19463.19141,4502.024414,,,,299.999947,-932.600037,0,0,0,0,0,0,0
777,348.387657,113.846494,0,300,450,0,-6.207659,28.618917,400.317017,-134567.9688,-19370.40234,4659.541992,,,,299.999947,-932.600037,0,0,0,0,0,0,0
778,348.579272,112.98638,0,300,450,0,-5.673993,29.429865,401.10202,-135176.8438,-19485.24414,4746.287109,,,,299.999947,-932.600037,0,0,0,0,0,0,0
779,348.659641,112.980239,0,300,450,0,-5.686229,30.18642,404.737488,-136404.5313,-19694.38086,4756.417969,,,,299.999947,-932.600037,0,0,0,0,0,0,0
780,348.44608,112.740455,0,300,450,0,-5.012898,31.054914,407.945923,-137583.6563,-19763.38086,4838.646973,,,,299.999947,-932.600037,0,0,0,0,0,0,0
781,348.482861,112.643436,0,300,450,0,-5.680966,32.131977,410.456665,-138470.25,-19900.11328,4946.909668,,,,299.999947,-932.600037,0,0,0,0,0,0,0
782,348.736048,113.009259,0,300,450,0,-5.025746,32.941612,413.580261,-139372.7188,-20156.26758,5086.81543,,,,299.999947,-932.600037,0,0,0,0,0,0,0
783,348.436423,113.2571,0,300,450,0,-5.255875,34.057739,416.610352,-140290.5781,-20179.11523,5126.271484,,,,299.999947,-932.600037,0,0,0,0,0,0,0
784,348.573403,111.950679,0,300,450,0,-4.835617,35.128601,417.480316,-141128.9375,-20278.43945,5169.558594,,,,299.999947,-932.600037,0,0,0,0,0,0,0
785,348.721641,112.775204,0,300,450,0,-4.807427,35.715733,420.249115,-141718.4219,-20475.22656,5134.995605,,,,299.999947,-932.600037,0,0,0,0,0,0,0
786,349.303108,113.220638,0,300,450,0,-4.725861,37.224899,424.752869,-143048,-20941.63672,5197.385254,,,,299.999947,-932.600037,0,0,0,0,0,0,0
787,347.842223,112.774213,0,300,450,0,-5.371729,37.971806,426.225189,-143734.125,-20391.56055,5312.144043,,,,299.999947,-932.600037,0,0,0,0,0,0,0
788,348.271315,112.177496,0,300,450,0,-4.924603,38.646526,428.047546,-144604.0938,-20662.41797,5384.445801,,,,299.999947,-932.600037,0,0,0,0,0,0,0
789,348.36329,113.966822,0,300,450,0,-5.0177,40.227859,432.722198,-145409.0156,-20927.86914,5397.893555,,,,299.999947,-932.600037,0,0,0,0,0,0,0
790,348.006254,113.22993,0,300,450,0,-4.726659,40.923618,434.109985,-146195.25,-20839.99414,5432.213379,,,,299.999947,-932.600037,0,0,0,0,0,0,0
791,347.883536,113.081467,0,300,450,0,-5.160299,41.93174,436.013275,-146900.9531,-20877.85742,5447.556152,,,,299.999947,-932.600037,0,0,0,0,0,0,0
792,348.139215,113.731621,0,300,450,0,-4.484882,43.132561,440.173431,-148016.4063,-21189.60352,5509.194336,,,,299.999947,-932.600037,0,0,0,0,0,0,0
793,347.905491,113.297219,0,300,450,0,-5.925149,43.972008,441.555511,-148672.9688,-21152.93359,5624.087402,,,,299.999947,-932.600037,0,0,0,0,0,0,0
794,347.928796,112.533847,0,300,450,0,-4.405849,44.951923,442.602814,-149363.4688,-21213.41992,5636.074219,,,,299.999947,-932.600037,0,0,0,0,0,0,0
795,348.220688,113.963056,0,300,450,0,-5.146694,46.53722,445.714386,-149776.5,-21492.6543,5572.271484,,,,299.999947,-932.600037,0,0,0,0,0,0,0
796,348.068147,113.649389,0,300,450,0,-4.828705,47.216904,447.10437,-150383.8281,-21491.47852,5674.273926,,,,299.999947,-932.600037,0,0,0,0,0,0,0
797,347.44829,112.676435,0,300,450,0,-4.94887,48.399414,448.925842,-151433.2656,-21300.76367,5787.490723,,,,299.999947,-932.600037,0,0,0,0,0,0,0
798,347.459168,113.520986,0,300,450,0,-4.85404,49.343552,451.176819,-151811.5313,-21412.47656,5771.935547,,,,299.999947,-932.600037,0,0,0,0,0,0,0
799,347.208329,114.303148,0,300,450,0,-4.820129,50.814266,454.38089,-152534.2344,-21450.5625,5785.87793,,,,299.999947,-932.600037,0,0,0,0,0,0,0
800,346.863518,114.042233,0,300,450,0,-4.703324,51.451172,455.249512,-152944.6094,-21334.59375,5849.305664,,,,299.999947,-932.600037,0,0,0,0,0,0,0
801,346.953108,114.63716,0,300,450,0,-4.500423,52.479858,457.673462,-153486.6719,-21489.19141,5809.274902,,,,299.999947,-932.600037,0,0,0,0,0,0,0
802,347.824267,113.660692,0,300,450,0,-4.32064,53.288441,458.888947,-154342.3906,-21946.02734,5881.597168,,,,299.999947,-932.600037,0,0,0,0,0,0,0
803,347.08907,113.807485,0,300,450,0,-4.52581,54.235382,460.796204,-154916.2344,-21698.46484,5994.461426,,,,299.999947,-932.600037,0,0,0,0,0,0,0
804,346.794307,113.321843,0,300,450,0,-4.131382,55.084332,461.835815,-155490.0313,-21611.28711,5935.589844,,,,299.999947,-932.600037,0,0,0,0,0,0,0
805,346.788058,112.991557,0,300,450,0,-4.319804,56.671875,463.05127,-156052.1875,-21665.26953,6032.702148,,,,299.999947,-932.600037,0,0,0,0,0,0,0
806,346.500592,115.647424,0,300,450,0,-4.085952,57.068264,466.772705,-156066.6563,-21705.20703,5997.144531,,,,299.999947,-932.600037,0,0,0,0,0,0,0
807,346.721954,114.089404,0,300,450,0,-4.130846,57.99173,466.083374,-156562.3438,-21776.32617,6065.486816,,,,299.999947,-932.600037,0,0,0,0,0,0,0
808,346.88691,114.907009,0,300,450,0,-3.809102,58.906807,470.153961,-157545.2969,-22044.06641,6093.76709,,,,299.999947,-932.600037,0,0,0,0,0,0,0
809,346.682082,114.574441,0,300,450,0,-4.238678,59.529984,470.330139,-157760.75,-21955.99023,6240.734863,,,,299.999947,-932.600037,0,0,0,0,0,0,0
810,346.357648,115.476563,0,300,450,0,-4.033635,61.067627,472.927673,-158205.3906,-21923.81445,6195.640625,,,,299.999947,-932.600037,0,0,0,0,0,0,0
811,346.615983,115.357676,0,300,450,0,-3.655851,61.02401,473.104523,-158320.7969,-22054.23242,6263.09668,,,,299.999947,-932.600037,0,0,0,0,0,0,0
812,346.163573,115.100856,0,300,450,0,-3.564646,62.298538,473.971893,-158732.7813,-21880.23633,6262.834961,,,,299.999947,-932.600037,0,0,0,0,0,0,0
813,346.504406,115.526397,0,300,450,0,-3.437083,62.81057,475.709625,-159112.3125,-22122.59375,6456.900879,,,,299.999947,-932.600037,0,0,0,0,0,0,0
814,346.189132,115.253521,0,300,450,0,-3.068993,64.231796,476.747406,-159589.5156,-22020.54883,6319.509277,,,,299.999947,-932.600037,0,0,0,0,0,0,0
815,346.601261,115.852132,0,300,450,0,-2.971121,64.587967,478.049072,-159739.0781,-22277.68945,6411.07959,,,,299.999947,-932.600037,0,0,0,0,0,0,0
816,346.413047,114.665034,0,300,450,0,-2.79753,65.583412,476.322327,-159727.5313,-22107.57031,6469.092285,,,,299.999947,-932.600037,0,0,0,0,0,0,0
817,346.450998,114.477151,0,300,450,0,-2.623479,66.283989,476.841919,-159991.3594,-22149.7832,6424.618652,,,,299.999947,-932.600037,0,0,0,0,0,0,0
818,346.05701,116.825958,0,300,450,0,-2.738474,66.754242,479.612366,-159794.3906,-22089.51172,6472.489746,,,,299.999947,-932.600037,0,0,0,0,0,0,0
819,345.928221,116.153283,0,300,450,0,-3.066767,67.651466,480.563782,-160434.6406,-22071.43945,6473.29834,,,,299.999947,-932.600037,0,0,0,0,0,0,0
820,345.898471,117.516731,0,300,450,0,-2.102656,68.425949,483.082672,-160616.9063,-22172.75586,6602.17627,,,,299.999947,-932.600037,0,0,0,0,0,0,0
821,345.913434,116.675051,0,300,450,0,-2.005409,69.462738,481.091492,-160359.7969,-22088.5625,6508.67041,,,,299.999947,-932.600037,0,0,0,0,0,0,0
822,345.80137,116.557775,0,300,450,0,-2.132319,69.793549,481.612061,-160589.7969,-22058.49219,6562.591797,,,,299.999947,-932.600037,0,0,0,0,0,0,0
823,345.58264,117.915932,0,300,450,0,-2.017858,70.613892,482.65094,-160280.6875,-22000.50391,6527.034668,,,,299.999947,-932.600037,0,0,0,0,0,0,0
824,345.726008,116.086137,0,300,450,0,-2.152265,71.559898,481.442322,-160760.2656,-22014.43555,6600.581055,,,,299.999947,-932.600037,0,0,0,0,0,0,0
825,345.98445,116.643321,0,300,450,0,-1.841488,71.831017,481.272278,-160435.3281,-22131.04102,6638.010254,,,,299.999947,-932.600037,0,0,0,0,0,0,0
826,345.852835,117.045428,0,300,450,0,-2.194835,73.087303,481.962006,-160471.4531,-22099.32422,6559.653809,,,,299.999947,-932.600037,0,0,0,0,0,0,0
827,345.794985,116.286055,0,300,450,0,-1.247127,73.271347,479.894165,-160147.375,-21976.74609,6694.350098,,,,299.999947,-932.600037,0,0,0,0,0,0,0
828,345.508653,118.098832,0,300,450,0,-1.534904,74.614769,481.878906,-159936.1719,-21929.66016,6503.125,,,,299.999947,-932.600037,0,0,0,0,0,0,0
829,345.55382,115.653531,0,300,450,0,-2.156276,74.859032,479.196869,-160217.7813,-21829.24805,6607.519043,,,,299.999947,-932.600037,0,0,0,0,0,0,0
830,345.738621,117.331001,0,300,450,0,-1.666336,76.004738,481.621796,-160220.6406,-22028.7168,6546.37793,,,,299.999947,-932.600037,0,0,0,0,0,0,0
831,346.441144,116.534373,0,300,450,0,-1.587331,76.291748,480.237091,-160142.5625,-22302.75977,6516.255371,,,,299.999947,-932.600037,0,0,0,0,0,0,0
832,345.791326,117.206525,0,300,450,0,-1.713908,77.538872,479.547272,-159590.2031,-21959.10547,6564.143066,,,,299.999947,-932.600037,0,0,0,0,0,0,0
833,345.844293,118.36546,0,300,450,0,-1.666683,77.918716,480.239624,-159264.0469,-22016.24609,6543.458496,,,,299.999947,-932.600037,0,0,0,0,0,0,0
834,345.892208,117.810151,0,300,450,0,-1.318496,78.649696,478.858185,-159071.8281,-21975.85938,6556.867188,,,,299.999947,-932.600037,0,0,0,0,0,0,0
835,345.619276,117.377811,0,300,450,0,-2.600211,79.31678,477.553406,-158844.8594,-21785.64063,6510.124023,,,,299.999947,-932.600037,0,0,0,0,0,0,0
